date,num,samai,g_num,avg,series
2025-01-16,273,-2434,7410,176,myjugglerV
2025-01-16,274,-265,6987,175,myjugglerV
2025-01-16,275,233,6991,143,myjugglerV
2025-01-16,276,254,7557,143,myjugglerV
2025-01-16,277,-930,6995,184,myjugglerV
2025-01-16,278,-296,6591,178,myjugglerV
2025-01-16,279,-367,7394,161,myjugglerV
2025-01-16,280,389,8463,146,myjugglerV
2025-01-16,281,1400,7975,133,myjugglerV
2025-01-16,282,766,6675,142,myjugglerV
2025-01-16,283,275,4981,142,myjugglerV
2025-01-16,284,295,6449,165,myjugglerV
2025-01-16,285,364,6778,144,myjugglerV
2025-01-16,286,-1088,6931,178,myjugglerV
2025-01-17,264,45,8665,149,myjugglerV
2025-01-17,265,1779,8866,127,myjugglerV
2025-01-17,266,2791,7940,126,myjugglerV
2025-01-17,267,3075,8042,117,myjugglerV
2025-01-17,268,-550,6917,169,myjugglerV
2025-01-17,269,1054,9046,135,myjugglerV
2025-01-17,270,-2134,7161,199,myjugglerV
2025-01-17,271,3441,7916,120,myjugglerV
2025-01-17,272,2083,7766,121,myjugglerV
2025-01-17,273,3875,9061,103,myjugglerV
2025-01-17,274,-1363,8148,181,myjugglerV
2025-01-17,275,375,8674,140,myjugglerV
2025-01-17,276,-136,7306,159,myjugglerV
2025-01-17,277,2091,8901,122,myjugglerV
2025-01-17,278,1908,8031,124,myjugglerV
2025-01-17,279,1720,7525,137,myjugglerV
2025-01-17,280,537,8372,164,myjugglerV
2025-01-17,281,-2267,7935,198,myjugglerV
2025-01-17,282,547,8039,141,myjugglerV
2025-01-17,283,466,7257,151,myjugglerV
2025-01-17,284,-350,8300,154,myjugglerV
2025-01-17,285,287,7719,146,myjugglerV
2025-01-17,286,3400,8959,116,myjugglerV
2025-01-18,264,1850,8863,138,myjugglerV
2025-01-18,265,-1726,7356,179,myjugglerV
2025-01-18,266,-1867,8161,204,myjugglerV
2025-01-18,267,433,8412,156,myjugglerV
2025-01-18,268,579,7509,150,myjugglerV
2025-01-18,269,-1238,7509,167,myjugglerV
2025-01-18,270,-5,8017,157,myjugglerV
2025-01-18,271,1212,6886,141,myjugglerV
2025-01-18,272,-1130,6570,183,myjugglerV
2025-01-18,273,-2450,7585,217,myjugglerV
2025-01-18,274,-405,7279,146,myjugglerV
2025-01-18,275,972,7656,139,myjugglerV
2025-01-18,276,2300,7156,128,myjugglerV
2025-01-18,277,229,7532,145,myjugglerV
2025-01-18,278,-2225,7438,219,myjugglerV
2025-01-18,279,-292,7880,175,myjugglerV
2025-01-18,280,-457,8479,157,myjugglerV
2025-01-18,281,-390,7307,149,myjugglerV
2025-01-18,282,3058,8847,132,myjugglerV
2025-01-18,283,933,7423,155,myjugglerV
2025-01-18,284,777,8045,139,myjugglerV
2025-01-18,285,-1796,7599,185,myjugglerV
2025-01-18,286,-3234,7133,223,myjugglerV
2025-01-19,264,-1259,7260,177,myjugglerV
2025-01-19,265,612,8839,140,myjugglerV
2025-01-19,266,-38,5289,171,myjugglerV
2025-01-19,267,-3934,6413,238,myjugglerV
2025-01-19,268,-1034,7546,193,myjugglerV
2025-01-19,269,-1180,8288,163,myjugglerV
2025-01-19,270,1454,8353,144,myjugglerV
2025-01-19,271,-2767,6581,206,myjugglerV
2025-01-19,272,-963,7617,162,myjugglerV
2025-01-19,273,-1275,8140,181,myjugglerV
2025-01-19,274,-434,8256,156,myjugglerV
2025-01-19,275,-1771,5766,199,myjugglerV
2025-01-19,276,-930,6335,176,myjugglerV
2025-01-19,277,-1813,6742,187,myjugglerV
2025-01-19,278,-1575,6594,174,myjugglerV
2025-01-19,279,1162,5506,134,myjugglerV
2025-01-19,280,-1788,6064,202,myjugglerV
2025-01-19,281,1379,8847,140,myjugglerV
2025-01-19,282,100,7535,154,myjugglerV
2025-01-19,283,3066,7395,112,myjugglerV
2025-01-19,284,-1446,6327,167,myjugglerV
2025-01-19,285,1029,8174,136,myjugglerV
2025-01-19,286,-2425,7343,229,myjugglerV
2025-01-20,264,-198,8380,150,myjugglerV
2025-01-20,265,-2100,4895,245,myjugglerV
2025-01-20,266,-567,6615,161,myjugglerV
2025-01-20,267,1108,8735,134,myjugglerV
2025-01-20,268,-2559,4636,244,myjugglerV
2025-01-20,269,1062,7272,137,myjugglerV
2025-01-20,270,347,8442,153,myjugglerV
2025-01-20,271,-451,5509,153,myjugglerV
2025-01-20,272,5937,8938,104,myjugglerV
2025-01-20,273,-980,7405,190,myjugglerV
2025-01-20,274,-1788,6679,196,myjugglerV
2025-01-20,275,566,7938,137,myjugglerV
2025-01-20,276,-1046,7223,168,myjugglerV
2025-01-20,277,-2225,7560,199,myjugglerV
2025-01-20,278,-2225,6726,210,myjugglerV
2025-01-20,279,-757,6322,162,myjugglerV
2025-01-20,280,2725,8241,119,myjugglerV
2025-01-20,281,1620,8453,139,myjugglerV
2025-01-20,282,-426,4508,188,myjugglerV
2025-01-20,283,-992,5633,171,myjugglerV
2025-01-20,284,-1559,6337,204,myjugglerV
2025-01-20,285,-584,7016,163,myjugglerV
2025-01-20,286,-555,7391,172,myjugglerV
2025-01-21,264,-407,7527,164,myjugglerV
2025-01-21,265,-544,8428,151,myjugglerV
2025-01-21,266,-567,7608,165,myjugglerV
2025-01-21,267,-1692,7071,191,myjugglerV
2025-01-21,268,-609,7298,178,myjugglerV
2025-01-21,269,131,8613,149,myjugglerV
2025-01-21,270,-1759,6906,192,myjugglerV
2025-01-21,271,1133,7950,153,myjugglerV
2025-01-21,272,535,7574,151,myjugglerV
2025-01-21,273,3400,8866,117,myjugglerV
2025-01-21,274,-1730,7591,185,myjugglerV
2025-01-21,275,491,8183,149,myjugglerV
2025-01-21,276,2725,8232,135,myjugglerV
2025-01-21,277,2500,9235,115,myjugglerV
2025-01-21,278,3641,8983,118,myjugglerV
2025-01-21,279,3025,8830,112,myjugglerV
2025-01-21,280,2175,7692,128,myjugglerV
2025-01-21,281,912,7924,126,myjugglerV
2025-01-21,282,1112,8630,137,myjugglerV
2025-01-21,283,-426,6181,140,myjugglerV
2025-01-21,284,-313,7571,158,myjugglerV
2025-01-21,285,-1826,6655,190,myjugglerV
2025-01-21,286,-2200,7511,183,myjugglerV
2025-01-22,264,5150,7574,92,myjugglerV
2025-01-22,265,3033,8773,107,myjugglerV
2025-01-22,266,2108,8206,122,myjugglerV
2025-01-22,267,2250,8440,114,myjugglerV
2025-01-22,268,2541,7795,107,myjugglerV
2025-01-22,269,3608,8832,109,myjugglerV
2025-01-22,270,-1125,7948,166,myjugglerV
2025-01-22,271,204,7891,143,myjugglerV
2025-01-22,272,-371,7788,166,myjugglerV
2025-01-22,273,-1342,6489,191,myjugglerV
2025-01-22,274,341,7383,127,myjugglerV
2025-01-22,275,229,7753,162,myjugglerV
2025-01-22,276,-1384,7361,184,myjugglerV
2025-01-22,277,1125,8730,136,myjugglerV
2025-01-22,278,-2167,8314,185,myjugglerV
2025-01-22,279,-698,8018,141,myjugglerV
2025-01-22,280,508,7833,160,myjugglerV
2025-01-22,281,-1617,7610,162,myjugglerV
2025-01-22,282,2016,7626,131,myjugglerV
2025-01-22,283,2375,8144,122,myjugglerV
2025-01-22,284,-226,8257,153,myjugglerV
2025-01-22,285,-1225,7427,177,myjugglerV
2025-01-22,286,-688,6883,176,myjugglerV
2025-01-23,264,-863,6490,185,myjugglerV
2025-01-23,265,633,7186,156,myjugglerV
2025-01-23,266,-2259,5162,224,myjugglerV
2025-01-23,267,2083,8229,131,myjugglerV
2025-01-23,268,-1213,7186,189,myjugglerV
2025-01-23,269,1062,8321,136,myjugglerV
2025-01-23,270,966,7891,146,myjugglerV
2025-01-23,271,306,7687,135,myjugglerV
2025-01-23,272,3475,7730,109,myjugglerV
2025-01-23,273,2300,8213,107,myjugglerV
2025-01-23,274,5412,8446,98,myjugglerV
2025-01-23,275,1200,8222,144,myjugglerV
2025-01-23,276,320,6441,161,myjugglerV
2025-01-23,277,-219,6520,163,myjugglerV
2025-01-23,278,-2642,7388,217,myjugglerV
2025-01-23,279,-1180,7441,186,myjugglerV
2025-01-23,280,729,7761,129,myjugglerV
2025-01-23,281,650,7714,131,myjugglerV
2025-01-23,282,-1709,7356,160,myjugglerV
2025-01-23,283,-1455,5956,161,myjugglerV
2025-01-23,284,-2059,6518,217,myjugglerV
2025-01-23,285,1570,8227,135,myjugglerV
2025-01-23,286,670,7201,157,myjugglerV
2025-01-24,264,929,8989,143,myjugglerV
2025-01-24,265,1825,7150,119,myjugglerV
2025-01-24,266,2541,7388,117,myjugglerV
2025-01-24,267,-855,7587,161,myjugglerV
2025-01-24,268,2383,9153,129,myjugglerV
2025-01-24,269,1704,8617,141,myjugglerV
2025-01-24,270,377,6582,118,myjugglerV
2025-01-24,271,1975,8446,114,myjugglerV
2025-01-24,272,-1350,7613,181,myjugglerV
2025-01-24,273,2275,8461,114,myjugglerV
2025-01-24,274,3383,8905,110,myjugglerV
2025-01-24,275,-1834,8602,172,myjugglerV
2025-01-24,276,2325,7301,124,myjugglerV
2025-01-24,277,3600,8748,115,myjugglerV
2025-01-24,278,2191,9216,118,myjugglerV
2025-01-24,279,-659,10006,152,myjugglerV
2025-01-24,280,2333,7495,131,myjugglerV
2025-01-24,281,-646,8938,140,myjugglerV
2025-01-24,282,1245,8773,125,myjugglerV
2025-01-24,283,2158,8068,124,myjugglerV
2025-01-24,284,1379,9035,127,myjugglerV
2025-01-24,285,-121,8003,143,myjugglerV
2025-01-24,286,933,9326,148,myjugglerV
2025-01-25,264,-1250,7225,181,myjugglerV
2025-01-25,265,806,6617,132,myjugglerV
2025-01-25,266,204,7785,150,myjugglerV
2025-01-25,267,-436,7488,153,myjugglerV
2025-01-25,268,-2509,8004,200,myjugglerV
2025-01-25,269,-1475,8119,189,myjugglerV
2025-01-25,270,858,7091,139,myjugglerV
2025-01-25,271,-126,7953,150,myjugglerV
2025-01-25,272,441,8452,143,myjugglerV
2025-01-25,273,2000,7967,133,myjugglerV
2025-01-25,274,-367,7325,170,myjugglerV
2025-01-25,275,1437,7700,140,myjugglerV
2025-01-25,276,-2909,7476,227,myjugglerV
2025-01-25,277,-2134,7385,176,myjugglerV
2025-01-25,278,-1784,6692,186,myjugglerV
2025-01-25,279,-350,8228,161,myjugglerV
2025-01-25,280,-1005,7847,167,myjugglerV
2025-01-25,281,1816,9710,123,myjugglerV
2025-01-25,282,2016,8989,128,myjugglerV
2025-01-25,283,750,7299,146,myjugglerV
2025-01-25,284,689,7255,142,myjugglerV
2025-01-25,285,-1575,7052,201,myjugglerV
2025-01-25,286,-567,8311,163,myjugglerV
2025-01-26,264,-700,7870,154,myjugglerV
2025-01-26,265,-1125,7277,152,myjugglerV
2025-01-26,266,-1330,5896,173,myjugglerV
2025-01-26,267,725,8838,136,myjugglerV
2025-01-26,268,991,7155,128,myjugglerV
2025-01-26,269,1825,8522,133,myjugglerV
2025-01-26,270,25,7681,171,myjugglerV
2025-01-26,271,-1726,8063,192,myjugglerV
2025-01-26,272,-409,7503,171,myjugglerV
2025-01-26,273,-400,7661,170,myjugglerV
2025-01-26,274,-967,8019,178,myjugglerV
2025-01-26,275,466,7320,149,myjugglerV
2025-01-26,276,-465,7262,148,myjugglerV
2025-01-26,277,22,7476,166,myjugglerV
2025-01-26,278,766,7446,138,myjugglerV
2025-01-26,279,-478,7381,154,myjugglerV
