date,num,samai,g_num,avg,series
2025-06-18,1092,1333,6593,132,ghoul
2025-06-18,1093,-5563,5289,203,ghoul
2025-06-18,1094,-2517,8007,146,ghoul
2025-06-18,1095,-2063,4934,170,ghoul
2025-06-18,1096,5000,4556,89,ghoul
2025-06-18,1097,-3092,7540,132,ghoul
2025-06-18,1098,2208,6605,138,ghoul
2025-06-18,1099,2308,5703,116,ghoul
2025-06-18,1100,8562,7343,110,ghoul
2025-06-18,1101,-5538,6936,151,ghoul
2025-06-19,1090,-2625,7888,123,ghoul
2025-06-19,1091,2725,5591,122,ghoul
2025-06-19,1092,-7105,8695,189,ghoul
2025-06-19,1093,3366,8197,106,ghoul
2025-06-19,1094,2108,7743,136,ghoul
2025-06-19,1095,2208,6705,106,ghoul
2025-06-19,1096,4700,7278,109,ghoul
2025-06-19,1097,7083,9003,108,ghoul
2025-06-19,1098,2612,7106,113,ghoul
2025-06-19,1099,275,6487,130,ghoul
2025-06-19,1100,2091,7019,128,ghoul
2025-06-19,1101,-2584,8366,123,ghoul
2025-06-20,1090,-3642,7870,151,ghoul
2025-06-20,1091,5766,8171,128,ghoul
2025-06-20,1092,3691,4770,119,ghoul
2025-06-20,1093,2400,7425,130,ghoul
2025-06-20,1094,4400,8690,119,ghoul
2025-06-20,1095,-621,5022,129,ghoul
2025-06-20,1096,-6134,6888,172,ghoul
2025-06-20,1097,-6117,6693,172,ghoul
2025-06-20,1098,1508,7835,121,ghoul
2025-06-20,1099,-4863,6827,155,ghoul
2025-06-20,1100,-3409,6752,127,ghoul
2025-06-20,1101,-4238,5905,169,ghoul
2025-06-21,1090,-4450,7579,146,ghoul
2025-06-21,1091,-8063,8226,187,ghoul
2025-06-21,1092,-1792,6420,143,ghoul
2025-06-21,1093,-667,7898,136,ghoul
2025-06-21,1094,4537,8688,142,ghoul
2025-06-21,1095,5525,7560,118,ghoul
2025-06-21,1096,2137,8826,130,ghoul
2025-06-21,1097,-5617,8519,142,ghoul
2025-06-21,1098,-5688,8019,149,ghoul
2025-06-21,1099,7750,8519,101,ghoul
2025-06-21,1100,10000,7999,86,ghoul
2025-06-21,1101,2350,6639,109,ghoul
2025-06-22,1090,-1275,7075,111,ghoul
2025-06-22,1091,10625,7783,81,ghoul
2025-06-22,1092,2787,8336,134,ghoul
2025-06-22,1093,-4813,7732,141,ghoul
2025-06-22,1094,-130,7437,108,ghoul
2025-06-22,1095,-4450,7783,134,ghoul
2025-06-22,1096,-2413,8921,135,ghoul
2025-06-22,1097,10800,9261,95,ghoul
2025-06-22,1098,-9,8924,121,ghoul
2025-06-22,1099,-5225,7922,152,ghoul
2025-06-22,1100,1125,7471,110,ghoul
2025-06-22,1101,-4063,7956,159,ghoul
2025-06-24,1088,2687,8216,116,ghoul
2025-06-24,1089,-4967,8734,130,ghoul
2025-06-24,1090,1083,8264,135,ghoul
2025-06-24,1091,2225,8891,106,ghoul
2025-06-24,1092,-2888,8641,131,ghoul
2025-06-24,1093,16425,8374,87,ghoul
2025-06-24,1094,-3975,9021,133,ghoul
2025-06-24,1095,-2667,7711,115,ghoul
2025-06-24,1096,1816,8499,133,ghoul
2025-06-24,1097,3275,8360,91,ghoul
2025-06-24,1098,1225,8699,121,ghoul
2025-06-24,1099,6933,7294,107,ghoul
2025-06-24,1100,-3301,8481,141,ghoul
2025-06-24,1101,-6667,8748,162,ghoul
2025-06-25,1088,-5233,8091,150,ghoul
2025-06-25,1089,3674,8569,126,ghoul
2025-06-25,1090,2232,8806,116,ghoul
2025-06-25,1091,-7070,7390,189,ghoul
2025-06-25,1092,-7256,8552,186,ghoul
2025-06-25,1093,1674,8167,112,ghoul
2025-06-25,1094,-3210,8812,140,ghoul
2025-06-25,1095,0,7904,127,ghoul
2025-06-25,1096,-2000,8114,150,ghoul
2025-06-25,1097,6139,6439,96,ghoul
2025-06-25,1098,2651,8662,133,ghoul
2025-06-25,1099,5511,8415,86,ghoul
2025-06-25,1100,0,6995,109,ghoul
2025-06-25,1101,4604,9319,91,ghoul
2025-06-26,1088,8093,7729,107,ghoul
2025-06-26,1089,1534,8285,134,ghoul
2025-06-26,1090,3674,8146,95,ghoul
2025-06-26,1091,2232,8283,100,ghoul
2025-06-26,1092,-233,8104,125,ghoul
2025-06-26,1093,-1117,8730,121,ghoul
2025-06-26,1094,-2233,8134,118,ghoul
2025-06-26,1095,-6419,8240,153,ghoul
2025-06-26,1096,-3582,8379,137,ghoul
2025-06-26,1097,-2280,9407,106,ghoul
2025-06-26,1098,-3349,8283,151,ghoul
2025-06-26,1099,-5652,7216,154,ghoul
2025-06-26,1100,-2559,9110,120,ghoul
2025-06-26,1101,279,7711,109,ghoul
2025-06-27,1088,2139,8460,116,ghoul
2025-06-27,1089,3441,8140,113,ghoul
2025-06-27,1090,-6698,9085,149,ghoul
2025-06-27,1091,1767,8571,113,ghoul
2025-06-27,1092,2604,9077,128,ghoul
2025-06-27,1093,3441,8714,124,ghoul
